"","fragment.ID.full","Intercept","umol.L.sec","Temp.C","fragment.ID","genotype","run","temp.Cat","light_dark","treatment","surf.area.cm2","volume.mls","volume","umol.sec","BLANK","blank.rate"
"476","M501b_3204D",153.813118888474,-0.00927158749652497,31.3160762109757,"M501b","M5","3204D",32,"dark","T1",26.47233415,610.625,0.610625,-0.00566146311506556,"0",-0.00110786857695574
"477","M501b_3305",125.968831816661,0.00223288039284587,32.46640824442,"M501b","M5","3305",33,"light","T1",26.47233415,610.625,0.610625,0.00136345258988151,"0",-0.00150263552007718
"478","M501b_3305D",124.085091826471,-0.00712900528946372,32.4841966004466,"M501b","M5","3305D",33,"dark","T1",26.47233415,610.625,0.610625,-0.00435314885487879,"0",-0.00107802483388282
"479","M501b_3401",175.878810581829,-6.77927490612559e-05,33.0003241135661,"M501b","M5","3401",34,"light","T1",26.47233415,610.625,0.610625,-4.13959473955294e-05,"0",-0.000490967835114409
"480","M501b_3401D",173.913241467701,-0.0061915279285699,33.0297937564329,"M501b","M5","3401D",34,"dark","T1",26.47233415,610.625,0.610625,-0.00378070174138299,"0",-0.000508912799752057
"481","M501c_2702",178.615087259242,0.0104014691374357,26.513938482891,"M501c","M5","2702",27,"light","T1",45.93939199,607.25,0.60725,0.00631629213370783,"0",-0.000135856160381457
"482","M501c_2702D",184.310586604378,-0.00954136221490074,26.4596620255916,"M501c","M5","2702D",27,"dark","T1",45.93939199,607.25,0.60725,-0.00579399220499847,"0",-0.000191109202701504
"483","M501c_2804",192.805808519048,0.0102748781843198,27.1560701812316,"M501c","M5","2804",28,"light","T1",45.93939199,607.25,0.60725,0.00623941977742821,"0",-0.000693769818509738
"484","M501c_2804D",196.129370982106,-0.0123398362152114,27.1119710049568,"M501c","M5","2804D",28,"dark","T1",45.93939199,607.25,0.60725,-0.00749336554168715,"0",-0.000631231383853195
"485","M501c_2905",192.229312876869,0.0115978222598656,28.3341649759363,"M501c","M5","2905",29,"light","T1",45.93939199,607.25,0.60725,0.00704277756730336,"0",-0.00149487215639374
"486","M501c_2905D",195.107267490851,-0.0132086509817036,28.266736782971,"M501c","M5","2905D",29,"dark","T1",45.93939199,607.25,0.60725,-0.00802095330863953,"0",-0.000930057451079428
"487","M501c_3001",186.241675502684,0.0110337373744137,29.1195179773166,"M501c","M5","3001",30,"light","T1",45.93939199,607.25,0.60725,0.00670023702061271,"0",-0.00136760501875597
"488","M501c_3001D",191.032356004443,-0.0135472348403032,29.1444895991316,"M501c","M5","3001D",30,"dark","T1",45.93939199,607.25,0.60725,-0.00822655835677409,"0",-0.00145734177648571
"489","M501c_3103",152.631849435814,0.0123916878957215,30.5097906623207,"M501c","M5","3103",31,"light","T1",45.93939199,607.25,0.60725,0.00752485247467688,"0",-0.00115777987582816
"490","M501c_3103D",157.183584557713,-0.0124976293177027,30.3606231637222,"M501c","M5","3103D",31,"dark","T1",45.93939199,607.25,0.60725,-0.00758918540317494,"0",-0.00107404755255364
"491","M501c_3204",140.215989070386,0.0094731271957752,31.2835696710802,"M501c","M5","3204",32,"light","T1",45.93939199,607.25,0.60725,0.00575255648963449,"0",-0.0017948350809973
"492","M501c_3204D",142.590026956815,-0.012530230647459,31.343827910788,"M501c","M5","3204D",32,"dark","T1",45.93939199,607.25,0.60725,-0.00760898256066945,"0",-0.00110786857695574
"493","M501c_3306",112.614794560003,0.000686571389008926,32.3977883104941,"M501c","M5","3306",33,"light","T1",45.93939199,607.25,0.60725,0.00041692047597567,"0",-0.00120987816701275
"494","M501c_3306D",109.10001695385,-0.0109026243228479,32.3447382486806,"M501c","M5","3306D",33,"dark","T1",45.93939199,607.25,0.60725,-0.00662061862004941,"0",-0.000784077828022438
"495","M501c_3401",166.55296027162,0.00148423019975097,33.0247432979673,"M501c","M5","3401",34,"light","T1",45.93939199,607.25,0.60725,0.000901298788798774,"0",-0.000490967835114409
"496","M501c_3401D",164.129382704775,-0.010479975244911,33.0485026296763,"M501c","M5","3401D",34,"dark","T1",45.93939199,607.25,0.60725,-0.00636396496747222,"0",-0.000508912799752057
"497","M501d_2703",162.408792255216,0.00642650553636185,26.4509274558611,"M501d","M5","2703",27,"light","T1",29.96381104,610.375,0.610375,0.00392257831675686,"0",-0.000280198141646153
"498","M501d_2703D",165.718424419513,-0.00594588563774964,26.4256002469083,"M501d","M5","2703D",27,"dark","T1",29.96381104,610.375,0.610375,-0.00362921994614144,"0",-0.000330600998008154
"499","M501d_2804",188.806598774951,0.00662367797153229,27.0796097138555,"M501d","M5","2804",28,"light","T1",29.96381104,610.375,0.610375,0.00404292744187402,"0",-0.000693769818509738
"500","M501d_2804D",191.047386998181,-0.0077772993965175,27.0523799152591,"M501d","M5","2804D",28,"dark","T1",29.96381104,610.375,0.610375,-0.00474706911914937,"0",-0.000631231383853195
"501","M501d_2906",166.462930037576,0.00349630192819186,28.0993004124822,"M501d","M5","2906",29,"light","T1",29.96381104,610.375,0.610375,0.00213405528942011,"0",-0.00116399261891965
"502","M501d_2906D",165.897117125555,-0.00822127596208929,28.1342266310982,"M501d","M5","2906D",29,"dark","T1",29.96381104,610.375,0.610375,-0.00501806131536025,"0",-0.00109114408591509
"503","M501d_3001",186.776457088618,0.00629038477647566,29.1372860906815,"M501d","M5","3001",30,"light","T1",29.96381104,610.375,0.610375,0.00383949360794133,"0",-0.00136760501875597
"504","M501d_3001D",188.599447688597,-0.0103470563068951,29.1557287940093,"M501d","M5","3001D",30,"dark","T1",29.96381104,610.375,0.610375,-0.00631558449332109,"0",-0.00145734177648571
"505","M501d_3103",161.724057686605,0.00839362778234269,30.5366827179374,"M501d","M5","3103",31,"light","T1",29.96381104,610.375,0.610375,0.00512326055764742,"0",-0.00115777987582816
"506","M501d_3103D",164.341252813719,-0.0101856741712482,30.4019680222202,"M501d","M5","3103D",31,"dark","T1",29.96381104,610.375,0.610375,-0.00621708087227563,"0",-0.00107404755255364
"507","M501d_3205",143.81558353203,0.00141957975700881,31.1771531982179,"M501d","M5","3205",32,"light","T1",29.96381104,610.375,0.610375,0.000866475994184252,"0",-0.00221215997102705
"508","M501d_3205D",141.400961465769,-0.0108426260416052,31.2619323796477,"M501d","M5","3205D",32,"dark","T1",29.96381104,610.375,0.610375,-0.00661806787014474,"0",-0.00191317222818563
"509","M501d_3306",110.273865902097,-0.000297848008703679,32.6108796385087,"M501d","M5","3306",33,"light","T1",29.96381104,610.375,0.610375,-0.000181798978312508,"0",-0.00120987816701275
"510","M501d_3306D",107.233772680343,-0.00709904628121464,32.5160033170276,"M501d","M5","3306D",33,"dark","T1",29.96381104,610.375,0.610375,-0.00433308037389639,"0",-0.000784077828022438
"511","M501d_3402",166.907159415661,-0.00158655437146827,32.9450982935504,"M501d","M5","3402",34,"light","T1",29.96381104,610.375,0.610375,-0.000968393124484944,"0",-0.00145289626459567
"512","M501d_3402D",162.68183077264,-0.00791571579835124,33.0722432766052,"M501d","M5","3402D",34,"dark","T1",29.96381104,610.375,0.610375,-0.00483155503041864,"0",-0.00070330612655222
"513","M502a_2704",164.036576304895,0.00337418675172338,26.3412842363674,"M502a","M5","2704",27,"light","T2",22.06479458,610.375,0.610375,0.00205951923858316,"0",-0.000378309768965196
"514","M502a_2704D",164.752844543113,-0.00513035138932494,26.3214363781492,"M502a","M5","2704D",27,"dark","T2",22.06479458,610.375,0.610375,-0.00313143822925921,"0",-0.00040381851779465
"515","M502a_2805",177.763592443382,0.0025680743384315,27.3373785165421,"M502a","M5","2805",28,"light","T2",22.06479458,610.375,0.610375,0.00156748837432013,"0",-0.000800714204829195
"516","M502a_2805D",176.275312210704,-0.00633426146824113,27.3120348823227,"M502a","M5","2805D",28,"dark","T2",22.06479458,610.375,0.610375,-0.00386627484367768,"0",-0.000873538228166264
"517","M502a_2901",202.562029955876,0.00664779985153086,28.2915970947065,"M502a","M5","2901",29,"light","T2",22.06479458,610.375,0.610375,0.00405765083437815,"0",-4.66344355378892e-06
"518","M502a_2901D",205.712066996388,-0.00596416743050793,28.1778485230677,"M502a","M5","2901D",29,"dark","T2",22.06479458,610.375,0.610375,-0.00364037869539628,"0",-0.000116389094995457
"519","M502a_3002",175.734156187407,0.0011557484445805,29.3766961712235,"M502a","M5","3002",30,"light","T2",22.06479458,610.375,0.610375,0.000705439956860825,"0",-0.00185908660598495
"520","M502a_3002D",172.879395599176,-0.00876224169878365,29.3522550229738,"M502a","M5","3002D",30,"dark","T2",22.06479458,610.375,0.610375,-0.00534825327689507,"0",-0.00177111203798876
"521","M502a_3104",158.658157677334,0.00370068130534408,29.8929547061235,"M502a","M5","3104",31,"light","T2",22.06479458,610.375,0.610375,0.00225880335174939,"0",-0.00124662484586452
"522","M502a_3104D",157.703848407104,-0.00884436852269753,29.9682578150787,"M502a","M5","3104D",31,"dark","T2",22.06479458,610.375,0.610375,-0.0053983814370415,"0",-0.00118289294256508
"523","M502a_3206",127.09024512133,-0.00253907880828389,31.370272087971,"M502a","M5","3206",32,"light","T2",22.06479458,610.375,0.610375,-0.00154979022760628,"0",-0.001838183412601
"524","M502a_3206D",122.797278572029,-0.00752557658754301,31.4094820551127,"M502a","M5","3206D",32,"dark","T2",22.06479458,610.375,0.610375,-0.00459342380962157,"0",-0.0016480517580071
"525","M502a_3301",168.823728411866,0.00240885197593004,32.4228128998567,"M502a","M5","3301",33,"light","T2",22.06479458,610.375,0.610375,0.0014703030248083,"0",-0.0011606678730526
"526","M502a_3301D",166.439058772746,-0.0062184116749826,32.4861534553864,"M502a","M5","3301D",33,"dark","T2",22.06479458,610.375,0.610375,-0.0037955630261175,"0",-0.000949274335273581
"527","M502a_3403",145.351787553669,-0.00364993170040663,33.2419560213053,"M502a","M5","3403",34,"light","T2",22.06479458,610.375,0.610375,-0.00222782706163569,"0",-0.00182899460229659
"528","M502a_3403D",140.105820874963,-0.00582264501780709,33.2263035538469,"M502a","M5","3403D",34,"dark","T2",22.06479458,610.375,0.610375,-0.003553996952744,"0",-0.00142094873047685
"529","M502b_2702",172.264519695376,0.00636913826400626,26.3668093585767,"M502b","M5","2702",27,"light","T2",29.27974789,609,0.609,0.00387880520277981,"0",-0.000135856160381457
"530","M502b_2702D",175.617972076847,-0.00558943926941569,26.3460291166508,"M502b","M5","2702D",27,"dark","T2",29.27974789,609,0.609,-0.00340396851507416,"0",-0.000191109202701504
"531","M502b_2803",193.670064091168,0.00595843181751824,27.1075548341358,"M502b","M5","2803",28,"light","T2",29.27974789,609,0.609,0.00362868497686861,"0",-0.000501760915779508
"532","M502b_2803D",196.435697964911,-0.00705036661077879,27.1062617686737,"M502b","M5","2803D",28,"dark","T2",29.27974789,609,0.609,-0.00429367326596428,"0",-0.000548119209807916
"533","M502b_2905",175.734565075955,0.00569673023138978,28.3335910079824,"M502b","M5","2905",29,"light","T2",29.27974789,609,0.609,0.00346930871091638,"0",-0.00149487215639374
"534","M502b_2905D",176.724859211887,-0.00742833277120476,28.2502142819387,"M502b","M5","2905D",29,"dark","T2",29.27974789,609,0.609,-0.0045238546576637,"0",-0.000930057451079428
"535","M502b_3006",162.631753763924,-0.00186979146084251,29.5341035368085,"M502b","M5","3006",30,"light","T2",29.27974789,609,0.609,-0.00113870299965309,"0",-0.000931597916251133
"536","M502b_3006D",158.342165807242,-0.007691792678326,29.4253861558358,"M502b","M5","3006D",30,"dark","T2",29.27974789,609,0.609,-0.00468430174110053,"0",-0.00082664322546101
"537","M502b_3102",175.84415513496,0.00607708775478769,30.2255643075231,"M502b","M5","3102",31,"light","T2",29.27974789,609,0.609,0.0037009464426657,"0",-0.00102351146105465
"538","M502b_3102D",177.750582909569,-0.0100002993981753,30.3619440140888,"M502b","M5","3102D",31,"dark","T2",29.27974789,609,0.609,-0.00609018233348878,"0",-0.00104742878541714
"539","M502b_3204",149.779217964337,0.00371253737933136,31.2345184618205,"M502b","M5","3204",32,"light","T2",29.27974789,609,0.609,0.0022609352640128,"0",-0.0017948350809973
"540","M502b_3204D",149.012273333338,-0.00824733710222869,31.3379627460547,"M502b","M5","3204D",32,"dark","T2",29.27974789,609,0.609,-0.00502262829525727,"0",-0.00110786857695574
"541","M502b_3305",126.217261294438,0.000561809887818602,32.3873032267509,"M502b","M5","3305",33,"light","T2",29.27974789,609,0.609,0.000342142221681529,"0",-0.00150263552007718
"542","M502b_3305D",122.745383184326,-0.00752689243658679,32.389714739214,"M502b","M5","3305D",33,"dark","T2",29.27974789,609,0.609,-0.00458387749388136,"0",-0.00107802483388282
"543","M502b_3401",168.090617891346,-0.00120623248315072,33.0342872752242,"M502b","M5","3401",34,"light","T2",29.27974789,609,0.609,-0.000734595582238788,"0",-0.000490967835114409
"544","M502b_3401D",165.305416985907,-0.00584504444960866,33.0756019774966,"M502b","M5","3401D",34,"dark","T2",29.27974789,609,0.609,-0.00355963206981167,"0",-0.000508912799752057
"545","M502c_2701",176.425790591061,0.00414234416319044,26.4539087578804,"M502c","M5","2701",27,"light","T2",27.86542814,610.8125,0.6108125,0.00253019559417876,"0",-0.000187505895854018
"546","M502c_2701D",178.978621794556,-0.00539188812749198,26.4301941673074,"M502c","M5","2701D",27,"dark","T2",27.86542814,610.8125,0.6108125,-0.0032934326668737,"0",-0.000287796468557096
"547","M502c_2802",194.37938785882,0.00469905830095789,26.9563132375476,"M502c","M5","2802",28,"light","T2",27.86542814,610.8125,0.6108125,0.00287024354845384,"0",-0.000365869882294279
"548","M502c_2802D",196.356076077511,-0.00552976701338458,27.0585674202724,"M502c","M5","2802D",28,"dark","T2",27.86542814,610.8125,0.6108125,-0.00337765081386297,"0",-0.000375730661258028
"549","M502c_2904",202.712294077804,0.0061310970216956,28.5868832768594,"M502c","M5","2904",29,"light","T2",27.86542814,610.8125,0.6108125,0.00374495069956444,"0",-0.00020282988285513
"550","M502c_2904D",206.79946252872,-0.00529538392073276,28.417574975549,"M502c","M5","2904D",29,"dark","T2",27.86542814,610.8125,0.6108125,-0.00323448669108258,"0",-0.000165348491288695
"551","M502c_3005",123.021493286356,-0.00364946231245201,29.2361767185333,"M502c","M5","3005",30,"light","T2",27.86542814,610.8125,0.6108125,-0.00222913719872459,"0",-0.00244882350663001
"552","M502c_3005D",116.743690158775,-0.00965446652417583,29.2408200678468,"M502c","M5","3005D",30,"dark","T2",27.86542814,610.8125,0.6108125,-0.00589706883379815,"0",-0.00237600533702276
"553","M502c_3101",184.829051987386,0.00646158428691191,30.3668740424295,"M502c","M5","3101",31,"light","T2",27.86542814,610.8125,0.6108125,0.00394681645224938,"0",-0.000597733956942075
"554","M502c_3101D",187.434245448031,-0.00727218613122235,30.3872536717567,"M502c","M5","3101D",31,"dark","T2",27.86542814,610.8125,0.6108125,-0.00444194219127725,"0",-0.000855325944663671
"555","M502c_3203",155.194350371244,0.005267184669682,31.2655087054767,"M502c","M5","3203",32,"light","T2",27.86542814,610.8125,0.6108125,0.00321726223605014,"0",-0.000797610320689466
"556","M502c_3203D",156.761398910798,-0.00728068759782334,31.2978727340067,"M502c","M5","3203D",32,"dark","T2",27.86542814,610.8125,0.6108125,-0.00444713499334547,"0",-0.000719113504557695
"557","M502c_3304",118.980992377023,0.001363173950375,32.4080494040169,"M502c","M5","3304",33,"light","T2",27.86542814,610.8125,0.6108125,0.000832643688563428,"0",-0.00097727328841093
"558","M502c_3304D",116.760617951831,-0.005815891899582,32.394935840651,"M502c","M5","3304D",33,"dark","T2",27.86542814,610.8125,0.6108125,-0.00355241947091343,"0",-0.00089122491429647
"559","M502c_3406",116.968728926176,-0.00337526721574956,33.1537392257282,"M502c","M5","3406",34,"light","T2",27.86542814,610.8125,0.6108125,-0.00206165540622003,"0",-0.001389720716516
"560","M502c_3406D",112.494961511778,-0.00549614898647908,33.2118350793945,"M502c","M5","3406D",34,"dark","T2",27.86542814,610.8125,0.6108125,-0.00335711650280375,"0",-0.00109170067751557
"561","M502d_2702",177.010100218796,0.00642603554780283,26.214463918169,"M502d","M5","2702",27,"light","T2",33.30657855,610,0.61,0.00391988168415973,"0",-0.000135856160381457
"562","M502d_2702D",180.11910882564,-0.00668657981308949,26.252585820354,"M502d","M5","2702D",27,"dark","T2",33.30657855,610,0.61,-0.00407881368598459,"0",-0.000191109202701504
"563","M502d_2804",188.417466283536,0.00598150976964549,27.1715809202896,"M502d","M5","2804",28,"light","T2",33.30657855,610,0.61,0.00364872095948375,"0",-0.000693769818509738
"564","M502d_2804D",190.429325899847,-0.00755966002268417,27.1264658475401,"M502d","M5","2804D",28,"dark","T2",33.30657855,610,0.61,-0.00461139261383735,"0",-0.000631231383853195
"565","M502d_2905",159.336088357777,0.00543231801078616,28.4141988380704,"M502d","M5","2905",29,"light","T2",33.30657855,610,0.61,0.00331371398657956,"0",-0.00149487215639374
"566","M502d_2905D",159.995620421505,-0.00738649632325737,28.3175261798175,"M502d","M5","2905D",29,"dark","T2",33.30657855,610,0.61,-0.00450576275718699,"0",-0.000930057451079428
"567","M502d_3001",192.917557530199,0.0055902468983706,29.0432000219092,"M502d","M5","3001",30,"light","T2",33.30657855,610,0.61,0.00341005060800606,"0",-0.00136760501875597
"568","M502d_3001D",194.121581293627,-0.0107406446508212,29.0680300970031,"M502d","M5","3001D",30,"dark","T2",33.30657855,610,0.61,-0.00655179323700093,"0",-0.00145734177648571
"569","M502d_3103",161.563067304312,0.00752585812613034,30.2206982336645,"M502d","M5","3103",31,"light","T2",33.30657855,610,0.61,0.00459077345693951,"0",-0.00115777987582816
"570","M502d_3103D",162.734830013847,-0.0107083160577382,30.2103255936477,"M502d","M5","3103D",31,"dark","T2",33.30657855,610,0.61,-0.00653207279522032,"0",-0.00107404755255364
"571","M502d_3204",147.255657524384,0.0049898627573624,31.1820281140697,"M502d","M5","3204",32,"light","T2",33.30657855,610,0.61,0.00304381628199106,"0",-0.0017948350809973
"572","M502d_3204D",146.828208563313,-0.00945998256179379,31.2779380973097,"M502d","M5","3204D",32,"dark","T2",33.30657855,610,0.61,-0.00577058936269421,"0",-0.00110786857695574
"573","M502d_3306",113.252895184824,-0.00152736922781723,32.572684046275,"M502d","M5","3306",33,"light","T2",33.30657855,610,0.61,-0.00093169522896851,"0",-0.00120987816701275
"574","M502d_3306D",109.282529587274,-0.00750872918510653,32.4668706426429,"M502d","M5","3306D",33,"dark","T2",33.30657855,610,0.61,-0.00458032480291498,"0",-0.000784077828022438
